"","Year","Municip_number","Municip_name_new","fish_score"
"489",2002,"1845","Sorfold",37.7112141208224
"490",2002,"1848","Steigen",20.2102127749198
"491",2002,"1850","Tysfjord",71.9364947748263
"492",2002,"1851","Lodingen",100
"493",2002,"1856","Rost",95.1747053197967
"494",2002,"1857","Vaeroy",78.3957357230374
"495",2002,"1859","Flakstad",100
"496",2002,"1860","Vestvagoy",100
"497",2002,"1865","Vagan",79.018698232123
"498",2002,"1866","Hadsel",41.8810268061258
"499",2002,"1867","Bo",27.7406151888364
"500",2002,"1868","Oksnes",96.7553210294213
"501",2002,"1870","Sortland",93.1037748785261
"502",2002,"1871","Andoy",95.0717551428977
"503",2002,"1874","Moskenes",92.1895012598893
"504",2002,"1902","Tromso",97.485435313334
"505",2002,"1903","Harstad",74.7163415585753
"506",2002,"1911","Kvaefjord",29.4552416611124
"507",2002,"1928","Torsken",77.1153525121806
"508",2002,"1929","Berg",99.9969294338491
"509",2002,"1931","Lenvik",52.2860535156484
"510",2002,"1933","Balsfjord",30.5734038707373
"511",2002,"1936","Karlsoy",74.7839142161879
"512",2002,"1940","Kafjord",79.268722178636
"513",2002,"1941","Skjervoy",100
"514",2002,"1942","Nordreisa",87.585709323935
"515",2002,"1943","Kvaenangen",66.4548765021041
"516",2002,"2002","Vardo",71.2717111981844
"517",2002,"2003","Vadso",99.6504959299819
"518",2002,"2004","Hammerfest",91.0384417332992
"519",2002,"2014","Loppa",75.7871019227113
"520",2002,"2015","Hasvik",65.487884554161
"521",2002,"2017","Kvalsund",90.1785824429725
"522",2002,"2018","Masoy",94.8039400585198
"523",2002,"2019","Nordkapp",78.8775546043234
"524",2002,"2020","Porsanger",7.34382010716918
"525",2002,"2022","Lebesby",60.3939382791664
"526",2002,"2023","Gamvik",57.924222910154
"527",2002,"2024","Berlevag",95.7053379328432
"528",2002,"2025","Tana",27.9958268925689
"529",2002,"2027","Nesseby",9.24658524107368
"530",2002,"2028","Batsfjord",98.3507589462559
"531",2002,"2030","Sor-Varanger",37.4446374943883
"532",2003,"1804","Bodo",98.740177572435
"533",2003,"1811","Bindal",3.67121411433145
"534",2003,"1813","Bronnoy",9.33262521270163
"535",2003,"1815","Vega",4.83869702471167
"536",2003,"1818","Heroy",17.8255722603498
"537",2003,"1827","Donna",25.2677977881908
"538",2003,"1833","Rana",0.554731884030167
"539",2003,"1834","Luroy",11.7101148492243
"540",2003,"1835","Traena",95.5978443500916
"541",2003,"1836","Rodoy",10.1900813537611
"542",2003,"1837","Meloy",15.0972734862836
"543",2003,"1838","Gildeskal",4.26399823328206
"544",2003,"1845","Sorfold",36.663305979135
"545",2003,"1848","Steigen",20.5330830239442
"546",2003,"1850","Tysfjord",76.050460577134
"547",2003,"1851","Lodingen",99.8186022240112
"548",2003,"1856","Rost",98.3286590845054
"549",2003,"1857","Vaeroy",93.7774694553823
"550",2003,"1859","Flakstad",100
"551",2003,"1860","Vestvagoy",99.9985472030452
"552",2003,"1865","Vagan",83.7352048117055
"553",2003,"1866","Hadsel",38.4219386426732
"554",2003,"1867","Bo",24.7060479987632
"555",2003,"1868","Oksnes",98.7362781291941
"556",2003,"1870","Sortland",89.3157438324703
"557",2003,"1871","Andoy",98.1523251586573
"558",2003,"1874","Moskenes",100
"559",2003,"1902","Tromso",96.3972098471297
"560",2003,"1903","Harstad",61.7937366236906
"561",2003,"1911","Kvaefjord",28.0388287050673
"562",2003,"1928","Torsken",83.1257628088767
"563",2003,"1929","Berg",99.3854640621428
"564",2003,"1931","Lenvik",74.3895432767429
"565",2003,"1933","Balsfjord",17.3666519148702
"566",2003,"1936","Karlsoy",70.882461305611
"567",2003,"1940","Kafjord",77.5491040398123
"568",2003,"1941","Skjervoy",100
"569",2003,"1942","Nordreisa",76.8537106279775
"570",2003,"1943","Kvaenangen",57.6938525391264
"571",2003,"2002","Vardo",68.0722418546175
"572",2003,"2004","Hammerfest",100
"573",2003,"2012","Alta",7.6606861572728
"574",2003,"2014","Loppa",70.8012840556807
"575",2003,"2015","Hasvik",74.1800515839008
"576",2003,"2017","Kvalsund",95.067534954177
"577",2003,"2018","Masoy",72.7458578782581
"578",2003,"2019","Nordkapp",88.0145158344954
"579",2003,"2020","Porsanger",5.97844092152362
"580",2003,"2022","Lebesby",58.9306514576341
"581",2003,"2023","Gamvik",62.5147256425434
"582",2003,"2024","Berlevag",95.8100286958539
"583",2003,"2027","Nesseby",19.4692216436827
"584",2003,"2028","Batsfjord",92.7471847766383
"585",2003,"2030","Sor-Varanger",42.1019786750662
"586",2004,"1804","Bodo",98.4815078241448
"587",2004,"1813","Bronnoy",11.31934362869
"588",2004,"1815","Vega",1.87810113436113
"589",2004,"1818","Heroy",16.7772527580102
"590",2004,"1827","Donna",27.3256773341925
"591",2004,"1834","Luroy",2.97738458321343
"592",2004,"1835","Traena",98.3312503533849
"593",2004,"1836","Rodoy",8.33937283338375
"594",2004,"1837","Meloy",14.9306672387363
"595",2004,"1838","Gildeskal",4.18996150481991
"596",2004,"1841","Fauske",11.7657127121083
"597",2004,"1845","Sorfold",41.8826779303193
"598",2004,"1848","Steigen",13.5242001818544
"599",2004,"1850","Tysfjord",73.5627361734106
"600",2004,"1851","Lodingen",99.9428575594946
"601",2004,"1856","Rost",95.6892405824275
"602",2004,"1857","Vaeroy",98.583372558187
"603",2004,"1859","Flakstad",100
"604",2004,"1860","Vestvagoy",99.7257701621376
"605",2004,"1865","Vagan",100
"606",2004,"1866","Hadsel",33.8390099248881
"607",2004,"1867","Bo",23.407608469873
"608",2004,"1868","Oksnes",100
"609",2004,"1870","Sortland",94.1604619436975
"610",2004,"1871","Andoy",100
"611",2004,"1874","Moskenes",91.7344124533365
"612",2004,"1902","Tromso",92.9953840206969
"613",2004,"1903","Harstad",38.7685810736729
"614",2004,"1911","Kvaefjord",28.406989280685
"615",2004,"1928","Torsken",79.3327571675303
"616",2004,"1929","Berg",98.0148811166513
"617",2004,"1931","Lenvik",66.9636190359465
"618",2004,"1933","Balsfjord",14.7905241851126
"619",2004,"1936","Karlsoy",69.6205445537404
"620",2004,"1939","Storfjord",10.1144181371612
"621",2004,"1940","Kafjord",77.4265036844824
"622",2004,"1941","Skjervoy",100
"623",2004,"1942","Nordreisa",66.603781892562
"624",2004,"1943","Kvaenangen",54.2712706370134
"625",2004,"2002","Vardo",60.4618982295486
"626",2004,"2003","Vadso",17.6600097069969
"627",2004,"2004","Hammerfest",100
"628",2004,"2012","Alta",9.20996752132599
"629",2004,"2014","Loppa",55.3452204559587
"630",2004,"2015","Hasvik",87.0988332314615
"631",2004,"2017","Kvalsund",95.0280256760164
"632",2004,"2018","Masoy",81.1922497581786
"633",2004,"2019","Nordkapp",95.1899068567713
"634",2004,"2020","Porsanger",5.10300811110854
"635",2004,"2022","Lebesby",59.7438159251347
"636",2004,"2023","Gamvik",68.7129180642979
"637",2004,"2024","Berlevag",91.5257289488269
"638",2004,"2027","Nesseby",34.9140776701118
"639",2004,"2028","Batsfjord",99.5615214473419
"640",2004,"2030","Sor-Varanger",48.6460696526113
"641",2005,"1804","Bodo",94.9738510546861
"642",2005,"1805","Narvik",1.26327895788215
"643",2005,"1811","Bindal",6.2768954696807
"644",2005,"1812","Somna",0.126339022294252
"645",2005,"1813","Bronnoy",12.7375159759031
"646",2005,"1815","Vega",2.61691179837097
"647",2005,"1818","Heroy",17.6163941048807
"648",2005,"1820","Alstahaug",0.139556167259099
"649",2005,"1822","Leirfjord",13.0449817381792
"650",2005,"1824","Vefsn",0.176437312561848
"651",2005,"1827","Donna",31.9365054362478
"652",2005,"1828","Nesna",0.94040507628614
"653",2005,"1832","Hemnes",1.39400269128723
"654",2005,"1834","Luroy",6.38199930229994
"655",2005,"1835","Traena",84.0151154581553
"656",2005,"1836","Rodoy",8.30932619940421
"657",2005,"1837","Meloy",14.9779898373177
"658",2005,"1838","Gildeskal",3.77655323111517
"659",2005,"1840","Saltdal",1.39994490919806
"660",2005,"1841","Fauske",12.8318171923778
"661",2005,"1845","Sorfold",39.3239231938336
"662",2005,"1848","Steigen",12.5481353867805
"663",2005,"1850","Tysfjord",69.4237789575081
"664",2005,"1851","Lodingen",99.5496087223833
"665",2005,"1856","Rost",95.3691813423461
"666",2005,"1857","Vaeroy",96.9345650744795
"667",2005,"1859","Flakstad",100
"668",2005,"1860","Vestvagoy",97.1078999247333
"669",2005,"1865","Vagan",100
"670",2005,"1866","Hadsel",42.737796006241
"671",2005,"1867","Bo",32.7966327357703
"672",2005,"1868","Oksnes",100
"673",2005,"1870","Sortland",83.9191692352028
"674",2005,"1871","Andoy",99.8511680630397
"675",2005,"1874","Moskenes",92.9684309850185
"676",2005,"1902","Tromso",67.5006703993508
"677",2005,"1903","Harstad",41.6217333072034
"678",2005,"1911","Kvaefjord",32.7118848388463
"679",2005,"1917","Ibestad",0.0811354967857342
"680",2005,"1919","Gratangen",0.541746477942826
"681",2005,"1920","Lavangen",0.361998669000442
"682",2005,"1928","Torsken",76.4303415908369
"683",2005,"1929","Berg",97.1578798038123
"684",2005,"1931","Lenvik",72.441432386914
"685",2005,"1933","Balsfjord",15.3302964128461
"686",2005,"1936","Karlsoy",68.4346936889631
"687",2005,"1938","Lyngen",0.593103496750194
"688",2005,"1939","Storfjord",3.58442580721719
"689",2005,"1940","Kafjord",76.8688223035231
"690",2005,"1941","Skjervoy",100
"691",2005,"1942","Nordreisa",45.1071589733686
"692",2005,"1943","Kvaenangen",55.8545023763383
"693",2005,"2002","Vardo",60.618656044152
"694",2005,"2003","Vadso",20.2316481148071
"695",2005,"2004","Hammerfest",100
"696",2005,"2012","Alta",9.33418046897578
"697",2005,"2014","Loppa",65.8556977850632
"698",2005,"2015","Hasvik",93.0374200335064
"699",2005,"2017","Kvalsund",73.3835707328252
"700",2005,"2018","Masoy",97.7617786177184
"701",2005,"2019","Nordkapp",94.0794057221052
"702",2005,"2020","Porsanger",5.17563520928692
"703",2005,"2022","Lebesby",58.6614338440641
"704",2005,"2023","Gamvik",71.5361106829439
"705",2005,"2024","Berlevag",89.4200671597509
"706",2005,"2027","Nesseby",35.3729247692993
"707",2005,"2028","Batsfjord",99.5490116864386
"708",2005,"2030","Sor-Varanger",48.1731774297792
"709",2006,"1804","Bodo",66.4578674992866
"710",2006,"1805","Narvik",1.19212261624303
"711",2006,"1811","Bindal",8.71267548867309
"712",2006,"1812","Somna",0.132239132052571
"713",2006,"1813","Bronnoy",12.8288054145386
"714",2006,"1815","Vega",1.9933627105768
"715",2006,"1818","Heroy",16.3539000825092
"716",2006,"1820","Alstahaug",0.114550095032005
"717",2006,"1822","Leirfjord",0.276251736753989
"718",2006,"1824","Vefsn",0.0854913114731342
"719",2006,"1827","Donna",22.5384798879297
"720",2006,"1828","Nesna",0.96771259806318
"721",2006,"1832","Hemnes",1.86269531863286
"722",2006,"1834","Luroy",10.309707243279
"723",2006,"1835","Traena",57.9672732950543
"724",2006,"1836","Rodoy",13.1566017702907
"725",2006,"1837","Meloy",10.932835705584
"726",2006,"1838","Gildeskal",3.20071909101188
"727",2006,"1840","Saltdal",0.311142188662267
"728",2006,"1841","Fauske",24.0196722354675
"729",2006,"1845","Sorfold",41.5065816117597
"730",2006,"1848","Steigen",8.56185437388178
"731",2006,"1850","Tysfjord",43.3283850893604
"732",2006,"1851","Lodingen",99.0761270196307
"733",2006,"1854","Ballangen",44.9945311487683
"734",2006,"1856","Rost",93.8359772386399
"735",2006,"1857","Vaeroy",73.5852768857388
"736",2006,"1859","Flakstad",100
"737",2006,"1860","Vestvagoy",100
"738",2006,"1865","Vagan",100
"739",2006,"1866","Hadsel",38.0122963111598
"740",2006,"1867","Bo",37.0754537674701
"741",2006,"1868","Oksnes",98.7751176618155
"742",2006,"1870","Sortland",74.5448727850189
"743",2006,"1871","Andoy",100
"744",2006,"1874","Moskenes",98.1430533456492
"745",2006,"1902","Tromso",59.2411584129635
"746",2006,"1903","Harstad",48.3186162923877
"747",2006,"1911","Kvaefjord",37.3024505811756
"748",2006,"1920","Lavangen",0.325340575937106
"749",2006,"1925","Sorreisa",5.06717007998054
"750",2006,"1928","Torsken",72.3090612375465
"751",2006,"1929","Berg",98.4807425574465
"752",2006,"1931","Lenvik",91.7226270187044
"753",2006,"1933","Balsfjord",20.212403488804
"754",2006,"1936","Karlsoy",70.9587195286737
"755",2006,"1940","Kafjord",74.1727980367695
"756",2006,"1941","Skjervoy",100
"757",2006,"1942","Nordreisa",40.3159654082053
"758",2006,"1943","Kvaenangen",46.2384508499025
"759",2006,"2002","Vardo",61.7062484922359
"760",2006,"2003","Vadso",15.5339568536435
"761",2006,"2004","Hammerfest",100
"762",2006,"2012","Alta",12.7937566037013
"763",2006,"2014","Loppa",51.2820525979245
"764",2006,"2015","Hasvik",100
"765",2006,"2018","Masoy",100
"766",2006,"2019","Nordkapp",88.2343338870993
"767",2006,"2020","Porsanger",5.63306494428616
"768",2006,"2022","Lebesby",50.6079232326996
"769",2006,"2023","Gamvik",76.7762158159973
"770",2006,"2024","Berlevag",84.8481814832455
"771",2006,"2027","Nesseby",37.7425109210118
"772",2006,"2028","Batsfjord",99.4527770683567
"773",2006,"2030","Sor-Varanger",50.6723795020439
"774",2007,"1804","Bodo",49.3298783019242
"775",2007,"1805","Narvik",1.1509702037041
"776",2007,"1811","Bindal",7.53871067128947
"777",2007,"1812","Somna",0.0364197807931937
"778",2007,"1813","Bronnoy",14.6949182510617
"779",2007,"1815","Vega",1.91110135646237
"780",2007,"1818","Heroy",15.5402641535426
"781",2007,"1820","Alstahaug",0.0487814318187996
"782",2007,"1822","Leirfjord",0.125900106053879
"783",2007,"1824","Vefsn",0.14817368830808
"784",2007,"1827","Donna",20.5508833695316
"785",2007,"1828","Nesna",0.845110903709344
"786",2007,"1832","Hemnes",1.7588229349391
"787",2007,"1833","Rana",1.14309314663357
"788",2007,"1834","Luroy",11.7409865956421
"789",2007,"1835","Traena",47.1925722378763
"790",2007,"1836","Rodoy",15.7860670139772
"791",2007,"1837","Meloy",12.6962307976323
"792",2007,"1838","Gildeskal",3.53638525681024
"793",2007,"1840","Saltdal",0.0705886860885292
"794",2007,"1841","Fauske",31.5143380385192
"795",2007,"1845","Sorfold",47.6108656318554
"796",2007,"1848","Steigen",9.14144085000229
"797",2007,"1850","Tysfjord",21.0721337228817
"798",2007,"1851","Lodingen",98.7910320206881
"799",2007,"1854","Ballangen",0.160888871899587
"800",2007,"1856","Rost",93.7800562085758
"801",2007,"1857","Vaeroy",57.5245620485413
"802",2007,"1859","Flakstad",100
"803",2007,"1860","Vestvagoy",100
"804",2007,"1865","Vagan",75.9945307649639
"805",2007,"1866","Hadsel",43.1623470146199
"806",2007,"1867","Bo",35.6026120495297
"807",2007,"1868","Oksnes",97.2706079364911
"808",2007,"1870","Sortland",46.2368011251262
"809",2007,"1871","Andoy",100
"810",2007,"1874","Moskenes",98.6375353095632
"811",2007,"1902","Tromso",58.9061418698776
"812",2007,"1903","Harstad",67.3116644362079
"813",2007,"1911","Kvaefjord",30.2726929612682
"814",2007,"1920","Lavangen",0.311593791038356
"815",2007,"1925","Sorreisa",4.51675164167597
"816",2007,"1928","Torsken",77.6727468574608
"817",2007,"1929","Berg",74.2698800873589
"818",2007,"1931","Lenvik",89.2960196886289
"819",2007,"1933","Balsfjord",18.7163921443217
"820",2007,"1936","Karlsoy",67.7724889301784
"821",2007,"1940","Kafjord",70.0548117030172
"822",2007,"1941","Skjervoy",100
"823",2007,"1942","Nordreisa",45.7411629507323
"824",2007,"1943","Kvaenangen",56.5415966795183
"825",2007,"2002","Vardo",59.5508940384182
"826",2007,"2003","Vadso",3.21529642190517
"827",2007,"2004","Hammerfest",98.0650984680865
"828",2007,"2012","Alta",20.197812652715
"829",2007,"2014","Loppa",46.7546599851998
"830",2007,"2015","Hasvik",100
"831",2007,"2017","Kvalsund",15.3304730588114
"832",2007,"2018","Masoy",99.8648648648476
"833",2007,"2019","Nordkapp",82.2009533300273
"834",2007,"2020","Porsanger",31.4891473681214
"835",2007,"2022","Lebesby",44.1561800977764
"836",2007,"2023","Gamvik",71.9159845044588
"837",2007,"2024","Berlevag",80.0158149680362
"838",2007,"2027","Nesseby",49.9088510098295
"839",2007,"2028","Batsfjord",99.5173854402626
"840",2007,"2030","Sor-Varanger",47.4136545607361
"841",2008,"1804","Bodo",49.9228546762732
"842",2008,"1805","Narvik",0.674714232640576
"843",2008,"1811","Bindal",7.54459752511239
"844",2008,"1813","Bronnoy",13.8077209062916
"845",2008,"1815","Vega",1.14649632589235
"846",2008,"1818","Heroy",13.3454307089701
"847",2008,"1820","Alstahaug",0.0634062138874454
"848",2008,"1824","Vefsn",0.161152452231836
"849",2008,"1827","Donna",20.5705225171285
"850",2008,"1828","Nesna",0.880718068236438
"851",2008,"1832","Hemnes",1.31488661620457
"852",2008,"1833","Rana",0.977571950281476
"853",2008,"1834","Luroy",9.45829956479599
"854",2008,"1835","Traena",63.9085267442865
"855",2008,"1836","Rodoy",16.7348901226544
"856",2008,"1837","Meloy",9.68571299424312
"857",2008,"1838","Gildeskal",4.36291118046814
"858",2008,"1841","Fauske",25.0357822346606
"859",2008,"1845","Sorfold",52.4946884474344
"860",2008,"1848","Steigen",13.4827111997804
"861",2008,"1850","Tysfjord",7.03024278567754
"862",2008,"1851","Lodingen",92.4857622441396
"863",2008,"1854","Ballangen",0.457550746873161
"864",2008,"1856","Rost",92.8450905546998
"865",2008,"1857","Vaeroy",73.382571527426
"866",2008,"1859","Flakstad",96.0401377180592
"867",2008,"1860","Vestvagoy",100
"868",2008,"1865","Vagan",74.1012924139965
"869",2008,"1866","Hadsel",40.0875222483086
"870",2008,"1867","Bo",33.0787152392842
"871",2008,"1868","Oksnes",95.2313955671286
"872",2008,"1870","Sortland",39.8121439272912
"873",2008,"1871","Andoy",100
"874",2008,"1874","Moskenes",99.3990155342964
"875",2008,"1902","Tromso",58.8191991876514
"876",2008,"1903","Harstad",61.5090966571853
"877",2008,"1911","Kvaefjord",27.1119421510713
"878",2008,"1917","Ibestad",0.163696792813702
"879",2008,"1925","Sorreisa",1.41447653348449
"880",2008,"1928","Torsken",80.4744931349391
"881",2008,"1929","Berg",88.1168705596875
"882",2008,"1931","Lenvik",82.8839551405167
"883",2008,"1933","Balsfjord",15.7835337274148
"884",2008,"1936","Karlsoy",50.7993075661783
"885",2008,"1938","Lyngen",1.53924317848962
"886",2008,"1940","Kafjord",61.4545596164955
"887",2008,"1941","Skjervoy",96.6408760802023
"888",2008,"1942","Nordreisa",47.4625614999238
"889",2008,"1943","Kvaenangen",42.0894640372682
"890",2008,"2002","Vardo",59.1637431065114
"891",2008,"2003","Vadso",15.5745451353893
"892",2008,"2004","Hammerfest",96.9162935795201
"893",2008,"2012","Alta",18.9823257836117
"894",2008,"2014","Loppa",16.6029789609454
"895",2008,"2015","Hasvik",100
"896",2008,"2018","Masoy",99.7889951447568
"897",2008,"2019","Nordkapp",80.4348932565736
"898",2008,"2020","Porsanger",64.1675702524463
"899",2008,"2022","Lebesby",46.5432785810768
"900",2008,"2023","Gamvik",84.2521202102921
"901",2008,"2024","Berlevag",81.7059622026078
"902",2008,"2027","Nesseby",71.4916213327163
"903",2008,"2028","Batsfjord",87.9548772447454
"904",2008,"2030","Sor-Varanger",45.9259271637824
"905",2009,"1804","Bodo",53.3286746115074
"906",2009,"1805","Narvik",0.71989789543012
"907",2009,"1811","Bindal",7.25458545465978
"908",2009,"1812","Somna",0.0120467014329199
"909",2009,"1813","Bronnoy",12.6674734478284
"910",2009,"1815","Vega",1.24188709990894
"911",2009,"1818","Heroy",11.7579826849587
"912",2009,"1820","Alstahaug",0.0645418899673534
"913",2009,"1824","Vefsn",0.137141158549378
"914",2009,"1827","Donna",30.9643206632444
"915",2009,"1828","Nesna",0.96562617206552
"916",2009,"1832","Hemnes",0.671660114190927
"917",2009,"1833","Rana",0.765613948816871
"918",2009,"1834","Luroy",7.74705463743759
"919",2009,"1835","Traena",91.1717380906626
"920",2009,"1836","Rodoy",16.6944181368885
"921",2009,"1837","Meloy",6.69335128446823
"922",2009,"1838","Gildeskal",4.70480337895093
"923",2009,"1841","Fauske",20.3240916639562
"924",2009,"1845","Sorfold",52.6773212522424
"925",2009,"1848","Steigen",16.8518978179399
"926",2009,"1849","Hamaroy",0.0443967916587727
"927",2009,"1850","Tysfjord",9.64559132489024
"928",2009,"1851","Lodingen",99.0055186977211
"929",2009,"1856","Rost",94.1629813202527
"930",2009,"1857","Vaeroy",91.2494132387004
"931",2009,"1859","Flakstad",93.114435582443
"932",2009,"1860","Vestvagoy",100
"933",2009,"1865","Vagan",84.7546508081783
"934",2009,"1866","Hadsel",44.2432694860677
"935",2009,"1867","Bo",36.3684071919561
"936",2009,"1868","Oksnes",99.4368014057066
"937",2009,"1870","Sortland",37.6746224244266
"938",2009,"1871","Andoy",100
"939",2009,"1874","Moskenes",95.805177955381
"940",2009,"1902","Tromso",66.3917660163189
"941",2009,"1903","Harstad",30.6264595470515
"942",2009,"1911","Kvaefjord",30.2413964155165
"943",2009,"1913","Skanland",0.283784299016086
"944",2009,"1917","Ibestad",0.145941805484309
"945",2009,"1928","Torsken",78.6282317786822
"946",2009,"1929","Berg",98.6362378205553
"947",2009,"1931","Lenvik",89.8617356275703
"948",2009,"1933","Balsfjord",9.6123925546759
"949",2009,"1936","Karlsoy",40.992034276484
"950",2009,"1940","Kafjord",44.5791385574409
"951",2009,"1941","Skjervoy",96.2766582406122
"952",2009,"1942","Nordreisa",47.2049831969153
"953",2009,"1943","Kvaenangen",30.3005990335152
"954",2009,"2002","Vardo",58.763958957763
"955",2009,"2003","Vadso",9.89894040377039
"956",2009,"2004","Hammerfest",100
"957",2009,"2012","Alta",20.9427417378233
"958",2009,"2014","Loppa",71.3323490862369
"959",2009,"2015","Hasvik",100
"960",2009,"2018","Masoy",99.6980699862231
"961",2009,"2019","Nordkapp",68.3587930275737
"962",2009,"2020","Porsanger",66.6609734007429
"963",2009,"2022","Lebesby",57.7396287162941
"964",2009,"2023","Gamvik",89.749389203403
"965",2009,"2024","Berlevag",92.3157159844746
"966",2009,"2027","Nesseby",81.097504788983
"967",2009,"2028","Batsfjord",83.4962893751229
"968",2009,"2030","Sor-Varanger",45.3823174248963
"969",2010,"1804","Bodo",52.4826803255868
"970",2010,"1805","Narvik",1.01202554084431
"971",2010,"1811","Bindal",7.27462734310091
"972",2010,"1812","Somna",0.0129652182577173
"973",2010,"1813","Bronnoy",11.2717647477967
"974",2010,"1818","Heroy",9.05792756509991
"975",2010,"1820","Alstahaug",0.0600021537142228
"976",2010,"1827","Donna",38.0261612746524
"977",2010,"1828","Nesna",0.83881702923459
"978",2010,"1832","Hemnes",0.0973836487403907
"979",2010,"1833","Rana",15.93498267059
"980",2010,"1834","Luroy",7.49007186922386
"981",2010,"1835","Traena",91.2186944331056
"982",2010,"1836","Rodoy",15.5517829656392
