Year,Municip_number,Municip_name_new,fish_score,runmean
2014,1943,Kvaenangen,15.580254790022876,58.85416526087054
2015,1943,Kvaenangen,69.25778357834561,51.68979512930783
2016,1943,Kvaenangen,84.0629751360363,NA
2017,1943,Kvaenangen,50.591310358586895,NA
1994,2002,Vardo,99.06022883608374,NA
1995,2002,Vardo,95.11898447535285,NA
1996,2002,Vardo,99.34419970978257,94.00102692552973
1997,2002,Vardo,99.30115102552058,80.74190186897495
1998,2002,Vardo,77.18057058090892,63.93931511168698
1999,2002,Vardo,32.76460355330985,56.049177463027924
2000,2002,Vardo,11.106050688913003,53.864468401526764
2001,2002,Vardo,59.89351146648727,55.07800858081373
2002,2002,Vardo,88.37760571801482,65.77268091022947
2003,2002,Vardo,83.2482714773437,80.78137440901756
2004,2002,Vardo,86.23796520038854,85.6555909980658
2005,2002,Vardo,86.14951818285348,85.750800910534565
2006,2002,Vardo,84.2645944117285,86.04133397559833
2007,2002,Vardo,88.85365528035858,86.74781355716843
2008,2002,Vardo,84.70093680266257,87.39528866598992
2009,2002,Vardo,89.770363108239,89.84699762178725
2010,2002,Vardo,89.38689372696099,91.66965150636133
2011,2002,Vardo,96.5231391907151,94.58848913664706
2012,2002,Vardo,97.966924703229,95.84063306098398
2013,2002,Vardo,99.29512495409122,97.56689042127013
2014,2002,Vardo,96.03108272992357,97.73408486929787
2015,2002,Vardo,98.01818052839177,97.01020167285627
2016,2002,Vardo,97.35911143085384,NA
2017,2002,Vardo,94.34750872102096,NA
1994,2003,Vadso,53.59426036674706,NA
1995,2003,Vadso,82.7420620580748,NA
1996,2003,Vadso,76.45812307829638,69.30328656623433
1997,2003,Vadso,85.45939798875771,64.01456026368308
1998,2003,Vadso,48.262589339295715,67.34623627177055
1999,2003,Vadso,27.15062885399085,70.86836383562937
2000,2003,Vadso,99.40044209851207,73.77613054515794
2001,2003,Vadso,94.0687608975905,65.8339775118387
2002,2003,Vadso,99.99823153640064,61.53409519840693
2004,2003,Vadso,8.551824172699451,43.193737692613986
2005,2003,Vadso,5.651217286832037,24.38817157866968
2006,2003,Vadso,7.69865456954732,24.187815298746017
2007,2003,Vadso,0.04093032786897981,40.58910661282445
2009,2003,Vadso,98.99645013678231,58.75660629541543
2010,2003,Vadso,90.55828074309164,75.09050330199288
2011,2003,Vadso,96.48871569978691,93.96595296184087
2012,2003,Vadso,89.36813960243458,90.98566918530949
2013,2003,Vadso,94.4181786271089,88.16008153527133
2014,2003,Vadso,84.09503125412546,77.08526293658936
2015,2003,Vadso,76.43034249290082,71.02977171113034
2016,2003,Vadso,41.114622706377034,NA
2017,2003,Vadso,59.09068347513947,NA
1994,2004,Hammerfest,83.84932941920519,NA
1995,2004,Hammerfest,89.23155293445222,NA
1996,2004,Hammerfest,88.91996321590278,86.2972087950865
1997,2004,Hammerfest,95.18565960870058,77.29531087015688
1998,2004,Hammerfest,74.29953879717178,66.55998800330966
1999,2004,Hammerfest,38.83983979455706,63.42240338778525
2000,2004,Hammerfest,35.55493860021612,61.73537568550218
2001,2004,Hammerfest,73.23204013828077,64.77336351976545
2002,2004,Hammerfest,86.75052109728517,75.62317510988245
2003,2004,Hammerfest,89.48947796848815,87.82550327427136
2004,2004,Hammerfest,93.08889774514203,92.56293701989735
2005,2004,Hammerfest,96.56657942216063,93.8062234001363
2006,2004,Hammerfest,96.91920886641073,94.1272897218092
2007,2004,Hammerfest,92.96695299848002,93.86115731942748
2008,2004,Hammerfest,91.09480957685258,93.38513167437334
2009,2004,Hammerfest,91.75823573323345,91.9733342937825
2010,2004,Hammerfest,94.18645119688989,91.25539098569632
2011,2004,Hammerfest,89.86022196345657,90.84984836898495
2012,2004,Hammerfest,89.3772364580491,90.9402619536011
2013,2004,Hammerfest,89.0670964932958,90.79548515499926
2014,2004,Hammerfest,92.21030365631411,91.01024417909
2015,2004,Hammerfest,93.46256720388068,91.72453487568472
2016,2004,Hammerfest,90.93401708391035,NA
2017,2004,Hammerfest,92.94868994102275,NA
1994,2012,Alta,49.3483460677154,NA
1995,2012,Alta,89.57478626350698,NA
1996,2012,Alta,82.79833533719106,60.76334033655009
1997,2012,Alta,68.885480899654155,50.95967629845408
1998,2012,Alta,13.209753114682806,33.05878987214252
1999,2012,Alta,0.33002587723535676,36.49912280470431
2000,2012,Alta,0.07035413194920402,37.89842569853728
2002,2012,Alta,100,41.27899558917462
2003,2012,Alta,75.88199536881899,45.2234249365919
2004,2012,Alta,30.112602567869526,58.566270199510654
2005,2012,Alta,20.05217261432176,52.730194363811805
2006,2012,Alta,66.78458044654299,56.521106672938934
2007,2012,Alta,70.81962082150575,60.98699078031562
2008,2012,Alta,94.83655691445466,75.28204676495622
2009,2012,Alta,52.44202310475294,68.3731235413737
2010,2012,Alta,91.5274525375248,62.59965025924013
2011,2012,Alta,32.23996432863034,43.93900712775287
2012,2012,Alta,41.952254410837895,33.81329037298759
2013,2012,Alta,1.5333412570183447,16.2559874196515
2014,2012,Alta,1.8134393309265329,10.54622102648437
2015,2012,Alta,3.7409377708443645,3.1351398652804336
2016,2012,Alta,3.691132362794683,NA
2017,2012,Alta,4.896848604818218,NA
1994,2014,Loppa,90.75810384289228,NA
1995,2014,Loppa,66.00236362525882,NA
1996,2014,Loppa,18.013592115140774,64.54274045776685
1997,2014,Loppa,86.70506988527573,51.91025963541423
1998,2014,Loppa,61.23457282026666,42.06794442977529
1999,2014,Loppa,27.595699731129166,51.06565852176112
2000,2014,Loppa,16.7907875970641,51.503555700776154
2001,2014,Loppa,63.002162575069946,57.32656885235879
2002,2014,Loppa,88.8945557803509,69.16270829204576
2003,2014,Loppa,90.34963857817984,83.10335643989004
2004,2014,Loppa,86.77639692956402,88.51037970772418
2005,2014,Loppa,86.49402833628547,86.51287240704178
2006,2014,Loppa,90.03727891424076,81.56041260408654
2007,2014,Loppa,78.90701927693885,66.65779399639075
2008,2014,Loppa,65.58733956340359,68.95059471547528
2009,2014,Loppa,12.263303891085116,62.95425270509711
2010,2014,Loppa,97.95803193170808,59.181481391320084
2011,2014,Loppa,60.0555688623499,53.651913020068534
2012,2014,Loppa,60.04316270805375,51.20134428335835
2013,2014,Loppa,37.93949770714586,32.06234289832872
2014,2014,Loppa,0.010460207534182244,37.9504753234108
2016,2014,Loppa,2.263025006559921,NA
2017,2014,Loppa,89.49623098776027,NA
1994,2015,Hasvik,82.557796681287,NA
1995,2015,Hasvik,85.79310044206831,NA
1996,2015,Hasvik,88.34497176606645,81.7813916360391
1997,2015,Hasvik,87.33661128928092,70.75739955539417
1998,2015,Hasvik,64.87447800149282,56.33678355287035
1999,2015,Hasvik,27.43783627806235,50.69665265429795
2000,2015,Hasvik,13.690020429449206,37.756311099546835
2001,2015,Hasvik,60.14431727320449,42.565080788892544
2002,2015,Hasvik,22.634903515525338,55.94381258805163
2003,2015,Hasvik,88.91832644822134,72.3153357370243
2004,2015,Hasvik,94.33149527385778,79.58158363765915
2005,2015,Hasvik,95.5476361743126,94.34031927314349
2006,2015,Hasvik,96.47555677637874,95.86836142911007
2007,2015,Hasvik,96.42858169294705,96.12914485390488
2008,2015,Hasvik,96.55853722805418,96.89435259802791
2009,2015,Hasvik,95.63541239783184,97.59924124275216
2010,2015,Hasvik,99.37367489492775,98.31025403740912
2011,2015,Hasvik,100,98.50788565538645
2012,2015,Hasvik,99.98364566623182,98.43469036074357
2013,2015,Hasvik,97.54669531794084,97.9832998139255
2014,2015,Hasvik,95.26943592461748,97.6053063095732
2015,2015,Hasvik,97.11672216083736,97.26496324675048
2016,2015,Hasvik,98.11003247823847,NA
2017,2015,Hasvik,98.28193035211827,NA
1994,2017,Kvalsund,94.9296894563919,NA
1995,2017,Kvalsund,92.851502648423,NA
1996,2017,Kvalsund,98.4217199012366,90.75757091509979
1997,2017,Kvalsund,98.44488570881194,77.43542282846717
1998,2017,Kvalsund,69.14005686063554,60.70169818392289
1999,2017,Kvalsund,28.318949023228786,53.81792033562847
2000,2017,Kvalsund,9.182879425701598,53.435854583352715
2001,2017,Kvalsund,64.00283065976451,58.84085600273379
2002,2017,Kvalsund,96.53455694743315,72.12176149166984
2003,2017,Kvalsund,96.16506395754094,89.4879965668895
2004,2017,Kvalsund,94.72347646790901,76.81545396132688
2005,2017,Kvalsund,96.01405480179994,58.42299160337832
2006,2017,Kvalsund,0.640117631951412,40.00940848200736
2007,2017,Kvalsund,4.572245157690313,NA
2013,2017,Kvalsund,4.097148350686119,NA
1994,2018,Masoy,90.05326123870726,NA
1995,2018,Masoy,87.43252480241078,NA
1996,2018,Masoy,86.30912033891899,83.56479341112718
1997,2018,Masoy,86.41083255102531,71.34272580336184
1998,2018,Masoy,67.6182281245736,56.475984740008755
1999,2018,Masoy,28.942923199880585,52.10811229558006
2000,2018,Masoy,13.09881948564529,51.857072048819965
2001,2018,Masoy,64.46975811677551,55.93525691243481
2002,2018,Masoy,85.15563131722486,68.06394306531067
2003,2018,Masoy,88.00915244264783,83.24549698749587
2004,2018,Masoy,89.58635396425983,89.82262372701379
2005,2018,Masoy,89.00658909657133,92.26483859461464
2006,2018,Masoy,97.3553918143651,94.16422063959877
2007,2018,Masoy,97.36670565522918,95.84130324564151
2008,2018,Masoy,97.50606266756843,97.64158569164172
2009,2018,Masoy,97.97176699447357,98.170507328768707
2010,2018,Masoy,98.00800132657233,98.69716619772286
2011,2018,Masoy,100,98.90976195249246
2012,2018,Masoy,100,99.1381885002557
2013,2018,Masoy,98.56904144141643,99.25930088386175
2014,2018,Masoy,99.11389973328971,98.94630246363128
2015,2018,Masoy,98.61356324460266,98.75424017297966
2016,2018,Masoy,98.43500789884764,NA
2017,2018,Masoy,99.03968854674191,NA
1994,2019,Nordkapp,90.51214725805382,NA
1995,2019,Nordkapp,91.4326345522494,NA
1996,2019,Nordkapp,96.40987963764319,87.89753412811224
1997,2019,Nordkapp,91.74170433951517,75.54082327359303
1998,2019,Nordkapp,69.39130485309964,64.65828312264703
1999,2019,Nordkapp,28.72859298545778,58.042817704017196
2000,2019,Nordkapp,37.01993379751943,58.071549191736175
2001,2019,Nordkapp,63.332552544493964,61.70207525722177
2002,2019,Nordkapp,91.88536177811005,74.16787998553622
2003,2019,Nordkapp,87.54393518052765,84.91675252667386
2004,2019,Nordkapp,91.05761662703001,91.04254273225797
2005,2019,Nordkapp,90.76429650320763,91.60278654480108
2006,2019,Nordkapp,93.9615035724145,91.47754204318463
2007,2019,Nordkapp,94.68658084082556,91.74523308767701
2008,2019,Nordkapp,86.91771267244549,92.5974037052293
2009,2019,Nordkapp,92.39607184949183,92.45491216566293
2010,2019,Nordkapp,95.02514959096911,90.46933723844776
2011,2019,Nordkapp,93.24904587458265,90.06440776512609
2012,2019,Nordkapp,84.7587062047498,90.25455394722658
2013,2019,Nordkapp,84.8930653058371,89.79635681349052
2014,2019,Nordkapp,93.34680275999425,89.71412906026288
2015,2019,Nordkapp,92.7341639222888,92.18395121156115
2016,2019,Nordkapp,92.83790710844441,NA
2017,2019,Nordkapp,97.10781696124121,NA
1994,2020,Porsanger,41.62691453232846,NA
1995,2020,Porsanger,46.307774296469965,NA
1996,2020,Porsanger,51.93677823364737,45.959897525032716
1997,2020,Porsanger,49.9688657084844,41.36198316654324
1998,2020,Porsanger,39.95915485423338,32.979220406947654
1999,2020,Porsanger,18.637342739881085,28.285671127710792
2000,2020,Porsanger,4.393960498492043,24.616152296000692
2001,2020,Porsanger,28.469031837463067,19.74150772612304
2002,2020,Porsanger,31.62127154993388,21.33932586915109
2003,2020,Porsanger,15.585932004845121,24.643363266402982
2004,2020,Porsanger,26.62643345502133,21.639281318311912
2005,2020,Porsanger,20.91414748475152,20.830857455479244
2006,2020,Porsanger,13.448622097007716,21.342408282883444
2007,2020,Porsanger,27.57915223577054,17.730741888664692
2008,2020,Porsanger,18.143686141866112,15.78524744026997
2009,2020,Porsanger,8.568101483927576,21.39886838790985
2010,2020,Porsanger,11.18667524277791,25.490128341056362
2011,2020,Porsanger,41.51672683520712,28.773572308162375
2012,2020,Porsanger,48.03545200150309,31.569056430797254
2014,2020,Porsanger,34.56090597739618,33.708880774826234
2015,2020,Porsanger,22.545522097101948,28.941048984708907
2016,2020,Porsanger,21.88579696292285,NA
2017,2020,Porsanger,17.677567884620483,NA
1994,2022,Lebesby,88.16648848881263,NA
1995,2022,Lebesby,90.29147516820923,NA
1996,2022,Lebesby,92.32996510223641,86.26476764289463
1997,2022,Lebesby,92.74609597448715,74.45707979040282
1998,2022,Lebesby,67.78981348072773,58.58024390134515
1999,2022,Lebesby,29.128049226353557,52.158392616415384
2000,2022,Lebesby,10.907295722920889,51.75089510154392
2001,2022,Lebesby,60.22070867758759,55.049109044122474
2002,2022,Lebesby,90.70860840012983,66.65057156063993
2003,2022,Lebesby,84.2808831936205,82.08791508112303
2004,2022,Lebesby,87.1353618089409,87.3344136367576
2005,2022,Lebesby,88.09401332533632,86.62271928449098
2006,2022,Lebesby,86.45320145576048,86.83730216499559
2007,2022,Lebesby,87.15013663879675,87.97512838765876
2008,2022,Lebesby,85.35379759614352,88.15424725706984
2009,2022,Lebesby,92.82449292225672,88.74586655570029
2010,2022,Lebesby,88.98960767239173,89.43267763954198
2011,2022,Lebesby,89.41129794891269,90.13566852290049
2012,2022,Lebesby,90.5841920580052,90.1989115823249
2013,2022,Lebesby,88.8687520129361,90.44974208620071
2014,2022,Lebesby,93.14070821937877,91.57758168895836
2015,2022,Lebesby,90.24376019177083,91.98462699556572
2016,2022,Lebesby,95.05049596270091,NA
2017,2022,Lebesby,92.61941859104198,NA
1994,2023,Gamvik,99.14710684420992,NA
1995,2023,Gamvik,98.68071977457359,NA
1996,2023,Gamvik,52.67806539243496,83.6417984235695
1997,2023,Gamvik,85.61032158877184,69.14672074196663
1998,2023,Gamvik,82.09277851785723,51.25504020077274
1999,2023,Gamvik,26.671718436195594,52.34028823689225
2000,2023,Gamvik,9.222317068604074,53.15993720200788
2001,2023,Gamvik,58.10430557303255,53.28918147195121
2002,2023,Gamvik,89.70856641434997,64.56480972559999
2003,2023,Gamvik,82.73899986757391,81.14584849503872
2004,2023,Gamvik,83.04985970443948,86.4850219298777
2005,2023,Gamvik,92.1275109157977,86.11941980822472
2006,2023,Gamvik,84.80017274722745,87.80958375274125
2007,2023,Gamvik,87.88055580608507,90.17510499136878
2008,2023,Gamvik,91.18981959015659,91.4773454167858
2009,2023,Gamvik,94.87746589757708,93.17960084450124
2010,2023,Gamvik,98.6387130428828,95.32408624881586
2011,2023,Gamvik,93.31144988580463,96.80082358774624
2012,2023,Gamvik,98.60298282765817,97.64674250357201
2013,2023,Gamvik,98.57350628480856,97.6349956007376
2014,2023,Gamvik,99.1070604767059,98.19834565325638
2015,2023,Gamvik,98.57997852871073,98.10071294463108
2016,2023,Gamvik,96.12820014839863,NA
2017,2023,Gamvik,98.1148192845316,NA
1994,2024,Berlevag,95.5310832375928,NA
1995,2024,Berlevag,97.16923755003928,NA
1996,2024,Berlevag,82.1282073230091,90.23720066903563
1997,2024,Berlevag,97.39463919380061,79.70192588788868
1998,2024,Berlevag,78.9628360407364,63.53444652112428
1999,2024,Berlevag,42.85470933185798,60.99775034707117
2000,2024,Berlevag,16.331840716217304,61.153390633974894
2001,2024,Berlevag,69.44472645274357,64.84288961218732
2002,2024,Berlevag,98.17284062831924,75.68733287268483
2003,2024,Berlevag,97.41033093179855,91.91900235618547
2004,2024,Berlevag,97.07692563434559,96.8122578335664
2005,2024,Berlevag,97.49018813372047,95.94048148067525
2006,2024,Berlevag,93.91100383964816,95.83694870066594
2007,2024,Berlevag,93.81395886386353,95.42442220332774
2008,2024,Berlevag,96.89266703175203,95.49509658442639
2009,2024,Berlevag,95.01429314765448,96.33290538088107
2010,2024,Berlevag,97.84356003921377,97.25808373034435
2011,2024,Berlevag,98.10004782192158,97.55209338232632
2012,2024,Berlevag,98.43985061117996,98.05689490446255
2013,2024,Berlevag,98.3627152916618,98.0077564746073
2014,2024,Berlevag,97.53830075833565,97.93574704322626
2015,2024,Berlevag,97.59786788993752,98.24777692099028
2016,2024,Berlevag,97.7400006650164,NA
2017,2024,Berlevag,100.00000000000001,NA
1994,2025,Tana,0.05419376394447613,NA
1995,2025,Tana,15.02928470239369,NA
1996,2025,Tana,48.059159128377196,33.39963388008307
1997,2025,Tana,83.34832901290166,35.21868458286624
1998,2025,Tana,20.507202792798353,34.043351821280396
1999,2025,Tana,9.149447277860297,29.29516446239427
2000,2025,Tana,9.152620894464468,13.198691807639928
2001,2025,Tana,24.318222333946558,10.690642247924382
2002,2025,Tana,2.8659657391299675,15.275542572674851
2013,2025,Tana,7.966954994220616,13.64952536272481
2014,2025,Tana,32.07394890161265,26.469311608285306
2015,2025,Tana,1.022534844714262,27.506879035207056
2016,2025,Tana,88.41715356174902,NA
2017,2025,Tana,8.05380287373873,NA
1994,2027,Nesseby,0.23708334796810793,NA
1995,2027,Nesseby,0.08903869445400159,NA
2000,2027,Nesseby,0.16309207792688474,12.034500605991438
2001,2027,Nesseby,54.414348584364966,15.550931688187342
2002,2027,Nesseby,5.26894032524323,33.68464044369418
2003,2027,Nesseby,17.819238758947623,41.105613821983724
2004,2027,Nesseby,90.75758247198819,40.69371938689035
2005,2027,Nesseby,37.267958969374604,59.08373869335886
2006,2027,Nesseby,52.35487640889812,75.3195364488409
2007,2027,Nesseby,97.2190368575858,77.10291880743799
2008,2027,Nesseby,98.9982275363578,89.60635696390408
2009,2027,Nesseby,99.67449426497363,99.07330428444105
2010,2027,Nesseby,99.78514975170503,99.38893561206508
2011,2027,Nesseby,99.689613011583,99.08221568736165
2012,2027,Nesseby,98.79719349570595,98.43414635419187
2013,2027,Nesseby,97.46462791284067,96.99946865662078
2014,2027,Nesseby,96.43414759912467,96.71480212051794
2015,2027,Nesseby,92.6117612638496,96.32641908240207
2016,2027,Nesseby,98.26628033106884,NA
2017,2027,Nesseby,96.85527830512659,NA
1994,2028,Batsfjord,96.71845828627134,NA
1995,2028,Batsfjord,96.64291691894655,NA
1996,2028,Batsfjord,98.03855637057215,94.41859706451294
1997,2028,Batsfjord,99.42613729954299,84.36010454207504
1998,2028,Batsfjord,81.26691644723164,71.81984839268056
1999,2028,Batsfjord,46.42599567408185,65.73630136548304
2000,2028,Batsfjord,33.94163617197416,65.56565071805834
2001,2028,Batsfjord,67.62082123458454,68.58849091841824
2002,2028,Batsfjord,98.57288406241949,78.73588235433758
2003,2028,Batsfjord,96.38111744903118,91.36707361737659
2004,2028,Batsfjord,97.16295285367853,97.43583655143051
2005,2028,Batsfjord,97.0975924871692,97.61871874637373
2006,2028,Batsfjord,97.96463590485413,98.00538601095175
2007,2028,Batsfjord,99.4872950371356,98.04773103417514
2008,2028,Batsfjord,98.314453771921265,97.52310613118566
2009,2028,Batsfjord,97.37467796979548,97.58085113032307
2010,2028,Batsfjord,94.47446797222179,97.37512458217734
2011,2028,Batsfjord,98.2533609005412,97.38861882691222
2012,2028,Batsfjord,98.45866229640689,97.56458995507688
2013,2028,Batsfjord,98.38192499559568,98.62792972225506
2014,2028,Batsfjord,98.25453361061884,98.8837082018641
2015,2028,Batsfjord,99.79116680811269,99.19197574258273
2016,2028,Batsfjord,99.53225329858643,NA
2017,2028,Batsfjord,99.99999999999999,NA
1994,2030,Sor-Varanger,31.168620736796008,NA
1995,2030,Sor-Varanger,11.547516621768171,NA
1996,2030,Sor-Varanger,4.316809370275372,14.377826989194247
1997,2030,Sor-Varanger,10.420316566981839,9.327531036732804
1998,2030,Sor-Varanger,14.43587165014985,8.050412152935937
1999,2030,Sor-Varanger,5.917140974488789,11.787156029218442
2000,2030,Sor-Varanger,5.161922202783847,14.108076239646568
2001,2030,Sor-Varanger,23.000528751687895,15.782202466573088
2002,2030,Sor-Varanger,22.024917619122462,30.838919124628056
2003,2030,Sor-Varanger,22.80650278478245,33.28221967001075
2004,2030,Sor-Varanger,81.20072426476364,31.359433072976636
2005,2030,Sor-Varanger,17.378424929697292,36.00255965016154
2006,2030,Sor-Varanger,13.386595766517337,41.975979753954974
2007,2030,Sor-Varanger,45.24055050504699,38.56992425943376
2008,2030,Sor-Varanger,52.673603303749594,44.333820898702044
2009,2030,Sor-Varanger,64.17044679215758,54.010539008236435
2010,2030,Sor-Varanger,46.19790812603871,56.050321733804346
2011,2030,Sor-Varanger,61.77018631418929,49.70637198481326
2012,2030,Sor-Varanger,55.43946413288654,39.08108635429316
2013,2030,Sor-Varanger,20.95385455879417,31.621091524549485
2014,2030,Sor-Varanger,11.04401863955711,23.056908338741515
2015,2030,Sor-Varanger,8.897933977320324,20.42577105548552
2016,2030,Sor-Varanger,18.94927038514944,NA
2017,2030,Sor-Varanger,42.28377771660656,NA
1996,1925,Sorreisa,0.1782371497144905,NA
1997,1925,Sorreisa,0.35248018963145733,NA
2006,1925,Sorreisa,4.807499163039839,1.5095898631135272
2007,1925,Sorreisa,1.6201273175086623,2.418065420601656
2008,1925,Sorreisa,0.5896054956731865,NA
2009,1925,Sorreisa,4.720614937155137,NA
2006,1923,Salangen,0.6647905037519568,NA
2009,1923,Salangen,100,NA
