"year","county","municip_number","municip","production_final","efcr_region","ref_efcr","efcr_score"
2006,"Finnmark",2004,"Hammerfest",996864.37184,1.42949957428834,1.2919824295079,0.89356113392903
2006,"Finnmark",2012,"Alta",13095054.18224,1.42949957428834,1.2919824295079,0.89356113392903
2006,"Finnmark",2014,"Loppa",7172847.19528,1.42949957428834,1.2919824295079,0.89356113392903
2006,"Finnmark",2017,"Kvalsund",2650313.8552,1.42949957428834,1.2919824295079,0.89356113392903
2006,"Finnmark",2019,"Nordkapp",99961.98976,1.42949957428834,1.2919824295079,0.89356113392903
2006,"Finnmark",2027,"Nesseby",NA,1.42949957428834,1.2919824295079,0.89356113392903
2006,"Finnmark",2030,"Sor-Varanger",695983.09176,1.42949957428834,1.2919824295079,0.89356113392903
2006,"Troms",1902,"Tromso",3973506.41296,1.42578423069247,1.2919824295079,0.89643682597484
2006,"Troms",1903,"Harstad",3182648.28,1.42578423069247,1.2919824295079,0.89643682597484
2006,"Troms",1911,"Kvaefjord",3804012.60768,1.42578423069247,1.2919824295079,0.89643682597484
2006,"Troms",1913,"Skanland",5453629.4608,1.42578423069247,1.2919824295079,0.89643682597484
2006,"Troms",1917,"Ibestad",3955807.76528,1.42578423069247,1.2919824295079,0.89643682597484
2006,"Troms",1919,"Gratangen",1630754.93312,1.42578423069247,1.2919824295079,0.89643682597484
2006,"Troms",1920,"Lavangen",2453791.66208,1.42578423069247,1.2919824295079,0.89643682597484
2006,"Troms",1923,"Salangen",450854.60112,1.42578423069247,1.2919824295079,0.89643682597484
2006,"Troms",1926,"Dyroy",2629478.7268,1.42578423069247,1.2919824295079,0.89643682597484
2006,"Troms",1927,"Tranoy",3738925.298,1.42578423069247,1.2919824295079,0.89643682597484
2006,"Troms",1928,"Torsken",7911249.72752,1.42578423069247,1.2919824295079,0.89643682597484
2006,"Troms",1929,"Berg",2808754.85816,1.42578423069247,1.2919824295079,0.89643682597484
2006,"Troms",1931,"Lenvik",1912726.32144,1.42578423069247,1.2919824295079,0.89643682597484
2006,"Troms",1936,"Karlsoy",5162228.40648,1.42578423069247,1.2919824295079,0.89643682597484
2006,"Troms",1938,"Lyngen",656093.44296,1.42578423069247,1.2919824295079,0.89643682597484
2006,"Troms",1940,"Kafjord",1661153.3848,1.42578423069247,1.2919824295079,0.89643682597484
2006,"Troms",1941,"Skjervoy",8433260.29208,1.42578423069247,1.2919824295079,0.89643682597484
2006,"Troms",1942,"Nordreisa",4267807.95552,1.42578423069247,1.2919824295079,0.89643682597484
2006,"Troms",1943,"Kvaenangen",4518507.93528,1.42578423069247,1.2919824295079,0.89643682597484
2006,"Nordland",1804,"Bodo",1377272.75928,1.2919824295079,1.2919824295079,1
2006,"Nordland",1811,"Bindal",4001198.72344,1.2919824295079,1.2919824295079,1
2006,"Nordland",1812,"Somna",3239827.67688,1.2919824295079,1.2919824295079,1
2006,"Nordland",1813,"Bronnoy",2603238.87936,1.2919824295079,1.2919824295079,1
2006,"Nordland",1815,"Vega",1501494.16824,1.2919824295079,1.2919824295079,1
2006,"Nordland",1816,"Vevelstad",4176280.70592,1.2919824295079,1.2919824295079,1
2006,"Nordland",1818,"Heroy",6680206.08696,1.2919824295079,1.2919824295079,1
2006,"Nordland",1820,"Alstahaug",2547282.4392,1.2919824295079,1.2919824295079,1
2006,"Nordland",1824,"Vefsn",1515523.44768,1.2919824295079,1.2919824295079,1
2006,"Nordland",1827,"Donna",721073.45664,1.2919824295079,1.2919824295079,1
2006,"Nordland",1828,"Nesna",866454.71992,1.2919824295079,1.2919824295079,1
2006,"Nordland",1833,"Rana",746864.63056,1.2919824295079,1.2919824295079,1
2006,"Nordland",1834,"Luroy",12037893.29208,1.2919824295079,1.2919824295079,1
2006,"Nordland",1835,"Traena",515000.34328,1.2919824295079,1.2919824295079,1
2006,"Nordland",1836,"Rodoy",11853991.4692,1.2919824295079,1.2919824295079,1
2006,"Nordland",1837,"Meloy",5084735.64536,1.2919824295079,1.2919824295079,1
2006,"Nordland",1838,"Gildeskal",7602980.71032,1.2919824295079,1.2919824295079,1
2006,"Nordland",1840,"Saltdal",204918.62056,1.2919824295079,1.2919824295079,1
2006,"Nordland",1841,"Fauske",2003911.38288,1.2919824295079,1.2919824295079,1
2006,"Nordland",1845,"Sorfold",6586442.09216,1.2919824295079,1.2919824295079,1
2006,"Nordland",1848,"Steigen",10522818.44376,1.2919824295079,1.2919824295079,1
2006,"Nordland",1849,"Hamaroy",707026.36224,1.2919824295079,1.2919824295079,1
2006,"Nordland",1850,"Tysfjord",1371265.28928,1.2919824295079,1.2919824295079,1
2006,"Nordland",1851,"Lodingen",4298536.7108,1.2919824295079,1.2919824295079,1
2006,"Nordland",1854,"Ballangen",739661.77248,1.2919824295079,1.2919824295079,1
2006,"Nordland",1859,"Flakstad",2510282.7644,1.2919824295079,1.2919824295079,1
2006,"Nordland",1860,"Vestvagoy",914441.60016,1.2919824295079,1.2919824295079,1
2006,"Nordland",1865,"Vagan",7105063.7248,1.2919824295079,1.2919824295079,1
2006,"Nordland",1866,"Hadsel",5134071.91472,1.2919824295079,1.2919824295079,1
2006,"Nordland",1867,"Bo",3321397.78696,1.2919824295079,1.2919824295079,1
2006,"Nordland",1868,"Oksnes",5918049.7844,1.2919824295079,1.2919824295079,1
2006,"Nordland",1870,"Sortland",3797889.53016,1.2919824295079,1.2919824295079,1
2007,"Finnmark",2004,"Hammerfest",6142081.794,1.46161742250782,1.37651251017426,0.938173527879679
2007,"Finnmark",2012,"Alta",12485901.29744,1.46161742250782,1.37651251017426,0.938173527879679
2007,"Finnmark",2014,"Loppa",5343797.50008,1.46161742250782,1.37651251017426,0.938173527879679
2007,"Finnmark",2017,"Kvalsund",1110143.96656,1.46161742250782,1.37651251017426,0.938173527879679
2007,"Finnmark",2019,"Nordkapp",822503.0628,1.46161742250782,1.37651251017426,0.938173527879679
2007,"Finnmark",2027,"Nesseby",25230.24408,1.46161742250782,1.37651251017426,0.938173527879679
2007,"Finnmark",2030,"Sor-Varanger",1648974.80544,1.46161742250782,1.37651251017426,0.938173527879679
2007,"Troms",1902,"Tromso",6555547.9752,1.38309255533183,1.37651251017426,0.99521977090006
2007,"Troms",1903,"Harstad",1258713.9376,1.38309255533183,1.37651251017426,0.99521977090006
2007,"Troms",1911,"Kvaefjord",6382082.93944,1.38309255533183,1.37651251017426,0.99521977090006
2007,"Troms",1913,"Skanland",5008334.576,1.38309255533183,1.37651251017426,0.99521977090006
2007,"Troms",1917,"Ibestad",1515787.91216,1.38309255533183,1.37651251017426,0.99521977090006
2007,"Troms",1919,"Gratangen",4321388.53376,1.38309255533183,1.37651251017426,0.99521977090006
2007,"Troms",1920,"Lavangen",NA,1.38309255533183,1.37651251017426,0.99521977090006
2007,"Troms",1923,"Salangen",NA,1.38309255533183,1.37651251017426,0.99521977090006
2007,"Troms",1926,"Dyroy",7185923.9024,1.38309255533183,1.37651251017426,0.99521977090006
2007,"Troms",1927,"Tranoy",8740518.24152,1.38309255533183,1.37651251017426,0.99521977090006
2007,"Troms",1928,"Torsken",5811369.03264,1.38309255533183,1.37651251017426,0.99521977090006
2007,"Troms",1929,"Berg",865085.61408,1.38309255533183,1.37651251017426,0.99521977090006
2007,"Troms",1931,"Lenvik",1688515.04976,1.38309255533183,1.37651251017426,0.99521977090006
2007,"Troms",1936,"Karlsoy",3295296.54072,1.38309255533183,1.37651251017426,0.99521977090006
2007,"Troms",1938,"Lyngen",3510591.2864,1.38309255533183,1.37651251017426,0.99521977090006
2007,"Troms",1940,"Kafjord",4964040.05064,1.38309255533183,1.37651251017426,0.99521977090006
2007,"Troms",1941,"Skjervoy",6424503.16536,1.38309255533183,1.37651251017426,0.99521977090006
2007,"Troms",1942,"Nordreisa",4147402.09992,1.38309255533183,1.37651251017426,0.99521977090006
2007,"Troms",1943,"Kvaenangen",7439655.31424,1.38309255533183,1.37651251017426,0.99521977090006
2007,"Nordland",1804,"Bodo",126641.7856,1.37651251017426,1.37651251017426,1
2007,"Nordland",1811,"Bindal",3797631.63912,1.37651251017426,1.37651251017426,1
2007,"Nordland",1812,"Somna",2294003.38832,1.37651251017426,1.37651251017426,1
2007,"Nordland",1813,"Bronnoy",4108736.32864,1.37651251017426,1.37651251017426,1
2007,"Nordland",1815,"Vega",1027929.97368,1.37651251017426,1.37651251017426,1
2007,"Nordland",1816,"Vevelstad",4532255.43192,1.37651251017426,1.37651251017426,1
2007,"Nordland",1818,"Heroy",2800050.1004,1.37651251017426,1.37651251017426,1
2007,"Nordland",1820,"Alstahaug",3014414.87464,1.37651251017426,1.37651251017426,1
2007,"Nordland",1824,"Vefsn",1069062.99616,1.37651251017426,1.37651251017426,1
2007,"Nordland",1827,"Donna",3687510.16064,1.37651251017426,1.37651251017426,1
2007,"Nordland",1828,"Nesna",1162891.31872,1.37651251017426,1.37651251017426,1
2007,"Nordland",1833,"Rana",2541162.90824,1.37651251017426,1.37651251017426,1
2007,"Nordland",1834,"Luroy",11962957.73784,1.37651251017426,1.37651251017426,1
2007,"Nordland",1835,"Traena",1736422.89128,1.37651251017426,1.37651251017426,1
2007,"Nordland",1836,"Rodoy",8313294.31728,1.37651251017426,1.37651251017426,1
2007,"Nordland",1837,"Meloy",6986564.37264,1.37651251017426,1.37651251017426,1
2007,"Nordland",1838,"Gildeskal",6160628.3,1.37651251017426,1.37651251017426,1
2007,"Nordland",1840,"Saltdal",2929813.57304,1.37651251017426,1.37651251017426,1
2007,"Nordland",1841,"Fauske",308501.53752,1.37651251017426,1.37651251017426,1
2007,"Nordland",1845,"Sorfold",5625091.53928,1.37651251017426,1.37651251017426,1
2007,"Nordland",1848,"Steigen",9499445.07912,1.37651251017426,1.37651251017426,1
2007,"Nordland",1849,"Hamaroy",4451170.27544,1.37651251017426,1.37651251017426,1
2007,"Nordland",1850,"Tysfjord",1967466.60408,1.37651251017426,1.37651251017426,1
2007,"Nordland",1851,"Lodingen",2824248.02528,1.37651251017426,1.37651251017426,1
2007,"Nordland",1854,"Ballangen",652390.91464,1.37651251017426,1.37651251017426,1
2007,"Nordland",1859,"Flakstad",2311103.79192,1.37651251017426,1.37651251017426,1
2007,"Nordland",1860,"Vestvagoy",2139616.66792,1.37651251017426,1.37651251017426,1
2007,"Nordland",1865,"Vagan",4908350.93576,1.37651251017426,1.37651251017426,1
2007,"Nordland",1866,"Hadsel",8867556.00336,1.37651251017426,1.37651251017426,1
2007,"Nordland",1867,"Bo",2464226.4652,1.37651251017426,1.37651251017426,1
2007,"Nordland",1868,"Oksnes",7296587.88864,1.37651251017426,1.37651251017426,1
2007,"Nordland",1870,"Sortland",3025872.83648,1.37651251017426,1.37651251017426,1
2008,"Finnmark",2004,"Hammerfest",10044884.0784,1.45203399100122,1.28814565946673,0.872771894754244
2008,"Finnmark",2012,"Alta",7552190.02464,1.45203399100122,1.28814565946673,0.872771894754244
2008,"Finnmark",2014,"Loppa",5626973.3904,1.45203399100122,1.28814565946673,0.872771894754244
2008,"Finnmark",2017,"Kvalsund",1368693.0252,1.45203399100122,1.28814565946673,0.872771894754244
2008,"Finnmark",2019,"Nordkapp",2933190.83656,1.45203399100122,1.28814565946673,0.872771894754244
2008,"Finnmark",2027,"Nesseby",1666988.79952,1.45203399100122,1.28814565946673,0.872771894754244
2008,"Finnmark",2030,"Sor-Varanger",2544205.34344,1.45203399100122,1.28814565946673,0.872771894754244
2008,"Troms",1902,"Tromso",5349495.41944,1.38507178070716,1.28814565946673,0.92475530967472
2008,"Troms",1903,"Harstad",4732608.3964,1.38507178070716,1.28814565946673,0.92475530967472
2008,"Troms",1911,"Kvaefjord",4981052.88144,1.38507178070716,1.28814565946673,0.92475530967472
2008,"Troms",1913,"Skanland",3276819.2468,1.38507178070716,1.28814565946673,0.92475530967472
2008,"Troms",1917,"Ibestad",5149808.54552,1.38507178070716,1.28814565946673,0.92475530967472
2008,"Troms",1919,"Gratangen",NA,1.38507178070716,1.28814565946673,0.92475530967472
2008,"Troms",1920,"Lavangen",3777411.15256,1.38507178070716,1.28814565946673,0.92475530967472
2008,"Troms",1926,"Dyroy",7787451.34408,1.38507178070716,1.28814565946673,0.92475530967472
2008,"Troms",1927,"Tranoy",2381553.884,1.38507178070716,1.28814565946673,0.92475530967472
2008,"Troms",1928,"Torsken",8524685.78096,1.38507178070716,1.28814565946673,0.92475530967472
2008,"Troms",1929,"Berg",739872.48168,1.38507178070716,1.28814565946673,0.92475530967472
2008,"Troms",1931,"Lenvik",6343303.92608,1.38507178070716,1.28814565946673,0.92475530967472
2008,"Troms",1936,"Karlsoy",6605109.0504,1.38507178070716,1.28814565946673,0.92475530967472
2008,"Troms",1938,"Lyngen",935957.79632,1.38507178070716,1.28814565946673,0.92475530967472
2008,"Troms",1940,"Kafjord",1346630.05696,1.38507178070716,1.28814565946673,0.92475530967472
2008,"Troms",1941,"Skjervoy",7408804.99072,1.38507178070716,1.28814565946673,0.92475530967472
2008,"Troms",1942,"Nordreisa",4631584.74416,1.38507178070716,1.28814565946673,0.92475530967472
2008,"Troms",1943,"Kvaenangen",6530944.10016,1.38507178070716,1.28814565946673,0.92475530967472
2008,"Nordland",1804,"Bodo",NA,1.28814565946673,1.28814565946673,1
2008,"Nordland",1811,"Bindal",6585595.70256,1.28814565946673,1.28814565946673,1
2008,"Nordland",1812,"Somna",5772980.51776,1.28814565946673,1.28814565946673,1
2008,"Nordland",1813,"Bronnoy",4517490.37224,1.28814565946673,1.28814565946673,1
2008,"Nordland",1815,"Vega",3316924.1028,1.28814565946673,1.28814565946673,1
2008,"Nordland",1816,"Vevelstad",4131822.18496,1.28814565946673,1.28814565946673,1
2008,"Nordland",1818,"Heroy",5230036.25976,1.28814565946673,1.28814565946673,1
2008,"Nordland",1820,"Alstahaug",6669238.76624,1.28814565946673,1.28814565946673,1
2008,"Nordland",1824,"Vefsn",2159381.77136,1.28814565946673,1.28814565946673,1
2008,"Nordland",1827,"Donna",2208572.66392,1.28814565946673,1.28814565946673,1
2008,"Nordland",1828,"Nesna",955166.16368,1.28814565946673,1.28814565946673,1
2008,"Nordland",1833,"Rana",144967.07656,1.28814565946673,1.28814565946673,1
2008,"Nordland",1834,"Luroy",9053767.09432,1.28814565946673,1.28814565946673,1
2008,"Nordland",1835,"Traena",1410598.9056,1.28814565946673,1.28814565946673,1
2008,"Nordland",1836,"Rodoy",11068686.02672,1.28814565946673,1.28814565946673,1
2008,"Nordland",1837,"Meloy",5084721.9008,1.28814565946673,1.28814565946673,1
2008,"Nordland",1838,"Gildeskal",9678538.41096,1.28814565946673,1.28814565946673,1
2008,"Nordland",1840,"Saltdal",2173963.56848,1.28814565946673,1.28814565946673,1
2008,"Nordland",1841,"Fauske",1178487.14792,1.28814565946673,1.28814565946673,1
2008,"Nordland",1845,"Sorfold",9224739.55328,1.28814565946673,1.28814565946673,1
2008,"Nordland",1848,"Steigen",13415292.4544,1.28814565946673,1.28814565946673,1
2008,"Nordland",1849,"Hamaroy",945057.228480001,1.28814565946673,1.28814565946673,1
2008,"Nordland",1850,"Tysfjord",3483216.5132,1.28814565946673,1.28814565946673,1
2008,"Nordland",1851,"Lodingen",8944448.06016,1.28814565946673,1.28814565946673,1
2008,"Nordland",1854,"Ballangen",952725.1256,1.28814565946673,1.28814565946673,1
2008,"Nordland",1859,"Flakstad",3143915.31704,1.28814565946673,1.28814565946673,1
2008,"Nordland",1860,"Vestvagoy",4433974.9564,1.28814565946673,1.28814565946673,1
2008,"Nordland",1865,"Vagan",11623693.2932,1.28814565946673,1.28814565946673,1
2008,"Nordland",1866,"Hadsel",3472335.51736,1.28814565946673,1.28814565946673,1
2008,"Nordland",1867,"Bo",6273250.22216,1.28814565946673,1.28814565946673,1
2008,"Nordland",1868,"Oksnes",8688305.84432,1.28814565946673,1.28814565946673,1
2008,"Nordland",1870,"Sortland",1896898.03792,1.28814565946673,1.28814565946673,1
2009,"Finnmark",2004,"Hammerfest",10438756.76968,1.43970962301793,1.24147946044329,0.840327473074862
2009,"Finnmark",2012,"Alta",12985565.20688,1.43970962301793,1.24147946044329,0.840327473074862
2009,"Finnmark",2014,"Loppa",9933567.90928,1.43970962301793,1.24147946044329,0.840327473074862
2009,"Finnmark",2017,"Kvalsund",1098162.73784,1.43970962301793,1.24147946044329,0.840327473074862
2009,"Finnmark",2019,"Nordkapp",4028537.062,1.43970962301793,1.24147946044329,0.840327473074862
2009,"Finnmark",2022,"Lebesby",213434.25544,1.43970962301793,1.24147946044329,0.840327473074862
2009,"Finnmark",2027,"Nesseby",5167706.2712,1.43970962301793,1.24147946044329,0.840327473074862
2009,"Finnmark",2030,"Sor-Varanger",4290786.1376,1.43970962301793,1.24147946044329,0.840327473074862
2009,"Troms",1902,"Tromso",6956121.56112,1.37566470803413,1.24147946044329,0.891915048241777
2009,"Troms",1903,"Harstad",8142516.6704,1.37566470803413,1.24147946044329,0.891915048241777
2009,"Troms",1911,"Kvaefjord",10547070.69176,1.37566470803413,1.24147946044329,0.891915048241777
2009,"Troms",1913,"Skanland",1764429.412,1.37566470803413,1.24147946044329,0.891915048241777
2009,"Troms",1917,"Ibestad",4870427.87792,1.37566470803413,1.24147946044329,0.891915048241777
2009,"Troms",1919,"Gratangen",1565132.2468,1.37566470803413,1.24147946044329,0.891915048241777
2009,"Troms",1920,"Lavangen",4172614.18552,1.37566470803413,1.24147946044329,0.891915048241777
2009,"Troms",1923,"Salangen",1572765.22688,1.37566470803413,1.24147946044329,0.891915048241777
2009,"Troms",1926,"Dyroy",2681844.35024,1.37566470803413,1.24147946044329,0.891915048241777
2009,"Troms",1927,"Tranoy",10627669.41552,1.37566470803413,1.24147946044329,0.891915048241777
2009,"Troms",1928,"Torsken",7808163.23264,1.37566470803413,1.24147946044329,0.891915048241777
2009,"Troms",1929,"Berg",NA,1.37566470803413,1.24147946044329,0.891915048241777
2009,"Troms",1931,"Lenvik",4955299.48888,1.37566470803413,1.24147946044329,0.891915048241777
2009,"Troms",1936,"Karlsoy",5759982.01232,1.37566470803413,1.24147946044329,0.891915048241777
2009,"Troms",1938,"Lyngen",3879807.0344,1.37566470803413,1.24147946044329,0.891915048241777
2009,"Troms",1940,"Kafjord",3183898.02896,1.37566470803413,1.24147946044329,0.891915048241777
2009,"Troms",1941,"Skjervoy",6035612.05256,1.37566470803413,1.24147946044329,0.891915048241777
2009,"Troms",1942,"Nordreisa",4932062.916,1.37566470803413,1.24147946044329,0.891915048241777
2009,"Troms",1943,"Kvaenangen",7192775.1968,1.37566470803413,1.24147946044329,0.891915048241777
2009,"Nordland",1804,"Bodo",628574.71512,1.24147946044329,1.24147946044329,1
2009,"Nordland",1811,"Bindal",7269568.17808,1.24147946044329,1.24147946044329,1
2009,"Nordland",1812,"Somna",9068757.4484,1.24147946044329,1.24147946044329,1
2009,"Nordland",1813,"Bronnoy",5606838.72056,1.24147946044329,1.24147946044329,1
2009,"Nordland",1815,"Vega",635181.33008,1.24147946044329,1.24147946044329,1
2009,"Nordland",1816,"Vevelstad",4397495.99776,1.24147946044329,1.24147946044329,1
2009,"Nordland",1818,"Heroy",4369376.64744,1.24147946044329,1.24147946044329,1
2009,"Nordland",1820,"Alstahaug",6387968.73048,1.24147946044329,1.24147946044329,1
2009,"Nordland",1824,"Vefsn",1221135.86688,1.24147946044329,1.24147946044329,1
2009,"Nordland",1827,"Donna",6456436.1996,1.24147946044329,1.24147946044329,1
2009,"Nordland",1828,"Nesna",1296653.62808,1.24147946044329,1.24147946044329,1
2009,"Nordland",1833,"Rana",2862531.0428,1.24147946044329,1.24147946044329,1
2009,"Nordland",1834,"Luroy",12994627.19968,1.24147946044329,1.24147946044329,1
2009,"Nordland",1835,"Traena",1344212.5,1.24147946044329,1.24147946044329,1
2009,"Nordland",1836,"Rodoy",8120992.34352,1.24147946044329,1.24147946044329,1
2009,"Nordland",1837,"Meloy",10454189.55256,1.24147946044329,1.24147946044329,1
2009,"Nordland",1838,"Gildeskal",8577768.62256,1.24147946044329,1.24147946044329,1
2009,"Nordland",1840,"Saltdal",1121870.67408,1.24147946044329,1.24147946044329,1
2009,"Nordland",1841,"Fauske",2580598.66592,1.24147946044329,1.24147946044329,1
2009,"Nordland",1845,"Sorfold",12174776.30136,1.24147946044329,1.24147946044329,1
